Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_24,VPWR,li1,16.7900,40.8000,1.800000
FILLER_11_15,VPWR,li1,12.6500,40.8000,1.800000
FILLER_11_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_10_124,VPWR,li1,62.7900,40.8000,1.799999
FILLER_10_122,VPWR,li1,62.1000,40.8000,1.799999
FILLER_10_104,VPWR,li1,53.5900,40.8000,1.799999
FILLER_10_92,VPWR,li1,50.6000,40.8000,1.799999
FILLER_10_85,VPWR,li1,45.5400,40.8000,1.799999
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799999
FILLER_10_55,VPWR,li1,31.0500,40.8000,1.799999
FILLER_10_53,VPWR,li1,30.3600,40.8000,1.799999
FILLER_10_41,VPWR,li1,27.1400,40.8000,1.800000
FILLER_10_29,VPWR,li1,21.6200,40.8000,1.800000
FILLER_10_19,VPWR,li1,14.4900,40.8000,1.800000
FILLER_10_15,VPWR,li1,13.3400,40.8000,1.800000
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_9_124,VPWR,li1,62.7900,35.3600,1.799999
FILLER_9_115,VPWR,li1,58.6500,35.3600,1.799999
FILLER_9_113,VPWR,li1,57.9600,35.3600,1.799999
FILLER_9_102,VPWR,li1,52.9000,35.3600,1.799999
FILLER_9_92,VPWR,li1,48.3000,35.3600,1.799999
FILLER_9_84,VPWR,li1,46.0000,35.3600,1.799999
FILLER_9_75,VPWR,li1,40.2500,35.3600,1.799999
FILLER_9_73,VPWR,li1,39.5600,35.3600,1.799999
FILLER_9_69,VPWR,li1,38.1800,35.3600,1.799999
FILLER_9_57,VPWR,li1,34.5000,35.3600,1.800000
FILLER_9_15,VPWR,li1,12.6500,35.3600,1.800000
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_8_124,VPWR,li1,62.7900,35.3600,1.799999
FILLER_8_122,VPWR,li1,62.1000,35.3600,1.799999
FILLER_8_94,VPWR,li1,48.9900,35.3600,1.799999
FILLER_8_85,VPWR,li1,44.8500,35.3600,1.799999
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.799999
FILLER_8_60,VPWR,li1,33.5800,35.3600,1.800000
FILLER_8_56,VPWR,li1,32.2000,35.3600,1.800000
FILLER_8_29,VPWR,li1,19.0900,35.3600,1.800000
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_8_23,VPWR,li1,17.0200,35.3600,1.800000
FILLER_7_124,VPWR,li1,62.7900,29.9200,1.799999
FILLER_7_122,VPWR,li1,62.1000,29.9200,1.799999
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.799999
FILLER_7_61,VPWR,li1,34.0400,29.9200,1.799999
FILLER_7_57,VPWR,li1,32.6600,29.9200,1.799999
FILLER_7_54,VPWR,li1,30.8200,29.9200,1.799999
FILLER_7_50,VPWR,li1,29.4400,29.9200,1.799999
FILLER_7_34,VPWR,li1,21.3900,29.9200,1.799999
FILLER_7_6,VPWR,li1,8.7400,29.9200,1.799999
FILLER_6_100,VPWR,li1,51.7500,29.9200,1.799999
FILLER_6_94,VPWR,li1,48.9900,29.9200,1.799999
FILLER_6_82,VPWR,li1,43.7000,29.9200,1.799999
FILLER_6_78,VPWR,li1,42.3200,29.9200,1.799999
FILLER_6_56,VPWR,li1,31.7400,29.9200,1.799999
FILLER_6_49,VPWR,li1,28.2900,29.9200,1.799999
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799999
FILLER_6_3,VPWR,li1,7.1300,29.9200,1.799999
FILLER_5_86,VPWR,li1,45.3100,24.4800,1.799999
FILLER_5_57,VPWR,li1,31.9700,24.4800,1.799999
FILLER_5_9,VPWR,li1,9.8900,24.4800,1.800000
FILLER_5_7,VPWR,li1,9.2000,24.4800,1.800000
FILLER_5_3,VPWR,li1,7.8200,24.4800,1.800000
FILLER_4_65,VPWR,li1,38.1800,24.4800,1.799999
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799999
FILLER_4_32,VPWR,li1,20.4700,24.4800,1.800000
FILLER_3_121,VPWR,li1,61.4100,19.0400,1.800000
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.800000
FILLER_3_109,VPWR,li1,56.1200,19.0400,1.800000
FILLER_3_81,VPWR,li1,45.5400,19.0400,1.800000
FILLER_3_69,VPWR,li1,40.0200,19.0400,1.800000
FILLER_3_57,VPWR,li1,34.5000,19.0400,1.800000
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.800000
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.800000
FILLER_3_3,VPWR,li1,7.8200,19.0400,1.800000
FILLER_2_109,VPWR,li1,57.5000,19.0400,1.800000
FILLER_2_97,VPWR,li1,52.9000,19.0400,1.800000
FILLER_2_85,VPWR,li1,47.3800,19.0400,1.800000
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.800000
FILLER_2_81,VPWR,li1,43.2400,19.0400,1.800000
FILLER_2_73,VPWR,li1,40.9400,19.0400,1.800000
FILLER_2_61,VPWR,li1,36.3400,19.0400,1.800000
FILLER_2_49,VPWR,li1,30.8200,19.0400,1.800000
FILLER_2_37,VPWR,li1,23.4600,19.0400,1.800000
FILLER_2_26,VPWR,li1,17.9400,19.0400,1.800000
FILLER_2_5,VPWR,li1,8.0500,19.0400,1.800000
FILLER_2_3,VPWR,li1,7.3600,19.0400,1.800000
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_1_109,VPWR,li1,56.1200,13.6000,1.800000
FILLER_1_105,VPWR,li1,54.7400,13.6000,1.800000
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.800000
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.800000
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_1_52,VPWR,li1,30.3600,13.6000,1.800000
FILLER_1_40,VPWR,li1,26.6800,13.6000,1.800000
FILLER_1_16,VPWR,li1,13.1100,13.6000,1.800000
FILLER_1_7,VPWR,li1,9.2000,13.6000,1.800000
FILLER_1_3,VPWR,li1,7.8200,13.6000,1.800000
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_0_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_0_109,VPWR,li1,56.1200,13.6000,1.800000
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.800000
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.800000
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.800000
FILLER_0_81,VPWR,li1,43.2400,13.6000,1.800000
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_0_53,VPWR,li1,30.3600,13.6000,1.800000
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.800000
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.800000
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.800000
FILLER_0_15,VPWR,li1,13.3400,13.6000,1.800000
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.800000
hold41,VPWR,li1,16.1000,57.1200,1.800000
hold40,VPWR,li1,14.7200,40.8000,1.800000
hold39,VPWR,li1,24.8400,68.0000,1.800000
hold38,VPWR,li1,22.0800,57.1200,1.800000
hold37,VPWR,li1,59.3400,40.8000,1.799999
hold36,VPWR,li1,55.2000,24.4800,1.799999
hold35,VPWR,li1,55.2000,35.3600,1.799999
hold34,VPWR,li1,29.4400,46.2400,1.799999
hold33,VPWR,li1,59.8000,46.2400,1.799999
hold32,VPWR,li1,59.8000,40.8000,1.799999
hold31,VPWR,li1,60.7200,35.3600,1.799999
hold30,VPWR,li1,25.7600,46.2400,1.799999
hold29,VPWR,li1,52.9000,57.1200,1.799999
hold28,VPWR,li1,29.4400,68.0000,1.800000
hold27,VPWR,li1,34.9600,68.0000,1.799999
hold26,VPWR,li1,36.3400,29.9200,1.799999
hold25,VPWR,li1,41.4000,46.2400,1.799999
hold24,VPWR,li1,55.6600,68.0000,1.799999
hold23,VPWR,li1,34.5000,51.6800,1.799999
hold22,VPWR,li1,39.1000,46.2400,1.799999
hold21,VPWR,li1,12.8800,51.6800,1.800000
hold20,VPWR,li1,20.7000,51.6800,1.800000
hold19,VPWR,li1,46.4600,62.5600,1.800000
hold18,VPWR,li1,38.6400,68.0000,1.799999
hold17,VPWR,li1,43.7000,68.0000,1.799999
hold16,VPWR,li1,20.7000,19.0400,1.800000
hold15,VPWR,li1,15.1800,13.6000,1.800000
hold14,VPWR,li1,27.1400,62.5600,1.800000
hold13,VPWR,li1,33.5800,57.1200,1.799999
hold12,VPWR,li1,18.8600,13.6000,1.800000
hold11,VPWR,li1,43.2400,24.4800,1.799999
hold10,VPWR,li1,49.2200,29.9200,1.799999
hold9,VPWR,li1,16.1000,24.4800,1.800000
hold8,VPWR,li1,59.3400,19.0400,1.800000
hold7,VPWR,li1,61.1800,19.0400,1.800000
hold6,VPWR,li1,51.5200,24.4800,1.799999
hold5,VPWR,li1,52.4400,19.0400,1.800000
hold4,VPWR,li1,23.9200,35.3600,1.800000
hold3,VPWR,li1,26.2200,19.0400,1.800000
hold2,VPWR,li1,27.6000,35.3600,1.800000
hold1,VPWR,li1,16.5600,40.8000,1.800000
clkload1,VPWR,li1,41.4000,57.1200,1.799999
clkload0,VPWR,li1,40.7100,35.3600,1.799999
clkbuf_2_3__f_clk_i,VPWR,li1,42.7800,51.6800,1.799999
clkbuf_2_2__f_clk_i,VPWR,li1,23.4600,57.1200,1.800000
clkbuf_2_1__f_clk_i,VPWR,li1,42.7800,29.9200,1.799999
clkbuf_2_0__f_clk_i,VPWR,li1,23.4600,29.9200,1.799999
clkbuf_0_clk_i,VPWR,li1,36.3400,40.8000,1.799999
fanout17,VPWR,li1,61.1800,46.2400,1.799999
fanout16,VPWR,li1,32.6600,40.8000,1.799999
fanout15,VPWR,li1,62.1000,29.9200,1.799999
fanout14,VPWR,li1,29.9000,29.9200,1.799999
fanout13,VPWR,li1,10.5800,29.9200,1.799999
fanout12,VPWR,li1,27.1400,29.9200,1.799999
fanout11,VPWR,li1,30.3600,35.3600,1.800000
fanout10,VPWR,li1,55.6600,29.9200,1.799999
fanout9,VPWR,li1,47.8400,46.2400,1.799999
fanout8,VPWR,li1,45.5400,46.2400,1.799999
fanout7,VPWR,li1,30.8200,51.6800,1.799999
output6,VPWR,li1,7.8200,57.1200,1.800000
output5,VPWR,li1,23.9200,73.4400,1.800000
output4,VPWR,li1,7.8200,46.2400,1.799999
input3,VPWR,li1,7.5900,29.9200,1.799999
input2,VPWR,li1,62.3300,19.0400,1.800000
input1,VPWR,li1,17.2500,13.6000,1.800000
TAP_TAPCELL_ROW_22_95,VPWR,li1,57.2700,73.1330,1.800000
TAP_TAPCELL_ROW_22_94,VPWR,li1,44.3900,73.1330,1.800000
TAP_TAPCELL_ROW_22_93,VPWR,li1,31.5100,73.1330,1.800000
TAP_TAPCELL_ROW_22_92,VPWR,li1,18.6300,73.1330,1.800000
TAP_TAPCELL_ROW_21_91,VPWR,li1,57.2700,68.3060,1.799999
TAP_TAPCELL_ROW_21_90,VPWR,li1,31.5100,68.3060,1.800000
TAP_TAPCELL_ROW_20_89,VPWR,li1,44.3900,67.6930,1.799999
TAP_TAPCELL_ROW_20_88,VPWR,li1,18.6300,67.6930,1.800000
TAP_TAPCELL_ROW_19_87,VPWR,li1,57.2700,62.8660,1.800000
TAP_TAPCELL_ROW_19_86,VPWR,li1,31.5100,62.8660,1.800000
TAP_TAPCELL_ROW_18_85,VPWR,li1,44.3900,62.2530,1.800000
TAP_TAPCELL_ROW_18_84,VPWR,li1,18.6300,62.2530,1.800000
TAP_TAPCELL_ROW_17_83,VPWR,li1,57.2700,57.4260,1.799999
TAP_TAPCELL_ROW_17_82,VPWR,li1,31.5100,57.4260,1.799999
TAP_TAPCELL_ROW_16_81,VPWR,li1,44.3900,56.8130,1.799999
TAP_TAPCELL_ROW_16_80,VPWR,li1,18.6300,56.8130,1.800000
TAP_TAPCELL_ROW_15_79,VPWR,li1,57.2700,51.9860,1.799999
TAP_TAPCELL_ROW_15_78,VPWR,li1,31.5100,51.9860,1.799999
TAP_TAPCELL_ROW_14_77,VPWR,li1,44.3900,51.3730,1.799999
TAP_TAPCELL_ROW_14_76,VPWR,li1,18.6300,51.3730,1.800000
TAP_TAPCELL_ROW_13_75,VPWR,li1,57.2700,46.5460,1.799999
TAP_TAPCELL_ROW_13_74,VPWR,li1,31.5100,46.5460,1.799999
TAP_TAPCELL_ROW_12_73,VPWR,li1,44.3900,45.9330,1.799999
TAP_TAPCELL_ROW_12_72,VPWR,li1,18.6300,45.9330,1.800000
TAP_TAPCELL_ROW_11_71,VPWR,li1,57.2700,41.1060,1.799999
TAP_TAPCELL_ROW_11_70,VPWR,li1,31.5100,41.1060,1.799999
TAP_TAPCELL_ROW_10_69,VPWR,li1,44.3900,40.4930,1.799999
TAP_TAPCELL_ROW_10_68,VPWR,li1,18.6300,40.4930,1.800000
TAP_TAPCELL_ROW_9_67,VPWR,li1,57.2700,35.6660,1.799999
TAP_TAPCELL_ROW_9_66,VPWR,li1,31.5100,35.6660,1.800000
TAP_TAPCELL_ROW_8_65,VPWR,li1,44.3900,35.0530,1.799999
TAP_TAPCELL_ROW_8_64,VPWR,li1,18.6300,35.0530,1.800000
TAP_TAPCELL_ROW_7_63,VPWR,li1,57.2700,30.2260,1.799999
TAP_TAPCELL_ROW_7_62,VPWR,li1,31.5100,30.2260,1.799999
TAP_TAPCELL_ROW_6_61,VPWR,li1,44.3900,29.6130,1.799999
TAP_TAPCELL_ROW_6_60,VPWR,li1,18.6300,29.6130,1.799999
TAP_TAPCELL_ROW_5_59,VPWR,li1,57.2700,24.7860,1.799999
TAP_TAPCELL_ROW_5_58,VPWR,li1,31.5100,24.7860,1.799999
TAP_TAPCELL_ROW_4_57,VPWR,li1,44.3900,24.1730,1.799999
TAP_TAPCELL_ROW_4_56,VPWR,li1,18.6300,24.1730,1.800000
TAP_TAPCELL_ROW_3_55,VPWR,li1,57.2700,19.3460,1.800000
TAP_TAPCELL_ROW_3_54,VPWR,li1,31.5100,19.3460,1.800000
TAP_TAPCELL_ROW_2_53,VPWR,li1,44.3900,18.7330,1.800000
TAP_TAPCELL_ROW_2_52,VPWR,li1,18.6300,18.7330,1.800000
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_18_Left_41,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_17_Left_40,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_16_Left_39,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_15_Left_38,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.799999
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.799999
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_22_Right_22,VPWR,li1,63.7100,73.4400,1.800000
PHY_EDGE_ROW_21_Right_21,VPWR,li1,63.7100,68.0000,1.799999
PHY_EDGE_ROW_20_Right_20,VPWR,li1,63.7100,68.0000,1.799999
PHY_EDGE_ROW_19_Right_19,VPWR,li1,63.7100,62.5600,1.800000
PHY_EDGE_ROW_18_Right_18,VPWR,li1,63.7100,62.5600,1.800000
PHY_EDGE_ROW_17_Right_17,VPWR,li1,63.7100,57.1200,1.799999
PHY_EDGE_ROW_16_Right_16,VPWR,li1,63.7100,57.1200,1.799999
PHY_EDGE_ROW_15_Right_15,VPWR,li1,63.7100,51.6800,1.799999
PHY_EDGE_ROW_14_Right_14,VPWR,li1,63.7100,51.6800,1.799999
PHY_EDGE_ROW_13_Right_13,VPWR,li1,63.7100,46.2400,1.799999
PHY_EDGE_ROW_12_Right_12,VPWR,li1,63.7100,46.2400,1.799999
PHY_EDGE_ROW_11_Right_11,VPWR,li1,63.7100,40.8000,1.799999
PHY_EDGE_ROW_10_Right_10,VPWR,li1,63.7100,40.8000,1.799999
PHY_EDGE_ROW_9_Right_9,VPWR,li1,63.7100,35.3600,1.799999
PHY_EDGE_ROW_8_Right_8,VPWR,li1,63.7100,35.3600,1.799999
PHY_EDGE_ROW_7_Right_7,VPWR,li1,63.7100,29.9200,1.799999
PHY_EDGE_ROW_6_Right_6,VPWR,li1,63.7100,29.9200,1.799999
PHY_EDGE_ROW_5_Right_5,VPWR,li1,63.7100,24.4800,1.799999
PHY_EDGE_ROW_4_Right_4,VPWR,li1,63.7100,24.4800,1.799999
PHY_EDGE_ROW_3_Right_3,VPWR,li1,63.7100,19.0400,1.800000
PHY_EDGE_ROW_2_Right_2,VPWR,li1,63.7100,19.0400,1.800000
PHY_EDGE_ROW_1_Right_1,VPWR,li1,63.7100,13.6000,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,63.7100,13.6000,1.800000
_193_,VPWR,li1,26.6800,35.3600,1.800000
_192_,VPWR,li1,57.0400,35.3600,1.799999
_191_,VPWR,li1,56.5800,29.9200,1.799999
_190_,VPWR,li1,36.8000,29.9200,1.799999
_189_,VPWR,li1,11.5000,24.4800,1.800000
_188_,VPWR,li1,24.3800,19.0400,1.800000
_187_,VPWR,li1,15.1800,19.0400,1.800000
_186_,VPWR,li1,12.8800,19.0400,1.800000
_185_,VPWR,li1,17.4800,35.3600,1.800000
_184_,VPWR,li1,11.5000,62.5600,1.800000
_183_,VPWR,li1,13.8000,68.0000,1.800000
_182_,VPWR,li1,11.5000,46.2400,1.800000
_181_,VPWR,li1,11.5000,62.5600,1.800000
_180_,VPWR,li1,20.7000,62.5600,1.800000
_179_,VPWR,li1,13.8000,46.2400,1.800000
_178_,VPWR,li1,16.5600,29.9200,1.799999
_177_,VPWR,li1,28.0600,62.5600,1.800000
_176_,VPWR,li1,30.3600,68.0000,1.800000
_175_,VPWR,li1,21.6200,40.8000,1.800000
_174_,VPWR,li1,39.5600,62.5600,1.800000
_173_,VPWR,li1,39.5600,68.0000,1.799999
_172_,VPWR,li1,25.7600,46.2400,1.799999
_171_,VPWR,li1,50.1400,57.1200,1.799999
