Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_10_123,VPWR,li1,62.5600,40.8000,1.799999
FILLER_10_101,VPWR,li1,52.4400,40.8000,1.799999
FILLER_10_97,VPWR,li1,51.0600,40.8000,1.799999
FILLER_10_85,VPWR,li1,47.3800,40.8000,1.799999
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.799999
FILLER_10_65,VPWR,li1,36.3400,40.8000,1.799999
FILLER_10_55,VPWR,li1,31.0500,40.8000,1.799999
FILLER_10_53,VPWR,li1,30.3600,40.8000,1.799999
FILLER_10_47,VPWR,li1,27.3700,40.8000,1.799999
FILLER_10_35,VPWR,li1,21.8500,40.8000,1.800000
FILLER_10_33,VPWR,li1,21.1600,40.8000,1.800000
FILLER_10_29,VPWR,li1,19.7800,40.8000,1.800000
FILLER_10_7,VPWR,li1,8.9700,40.8000,1.800000
FILLER_9_113,VPWR,li1,58.4200,35.3600,1.799999
FILLER_9_110,VPWR,li1,56.5800,35.3600,1.799999
FILLER_9_86,VPWR,li1,45.3100,35.3600,1.799999
FILLER_9_84,VPWR,li1,44.6200,35.3600,1.799999
FILLER_9_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_9_23,VPWR,li1,17.0200,35.3600,1.800000
FILLER_8_113,VPWR,li1,58.4200,35.3600,1.799999
FILLER_8_72,VPWR,li1,41.4000,35.3600,1.799999
FILLER_8_42,VPWR,li1,25.3000,35.3600,1.800000
FILLER_8_29,VPWR,li1,19.0900,35.3600,1.800000
FILLER_8_24,VPWR,li1,17.4800,35.3600,1.800000
FILLER_8_12,VPWR,li1,13.8000,35.3600,1.800000
FILLER_8_3,VPWR,li1,7.3600,35.3600,1.800000
FILLER_7_124,VPWR,li1,62.7900,29.9200,1.799999
FILLER_7_122,VPWR,li1,62.1000,29.9200,1.799999
FILLER_7_110,VPWR,li1,56.5800,29.9200,1.799999
FILLER_7_102,VPWR,li1,54.2800,29.9200,1.799999
FILLER_7_77,VPWR,li1,41.1700,29.9200,1.799999
FILLER_7_73,VPWR,li1,40.0200,29.9200,1.799999
FILLER_7_49,VPWR,li1,28.5200,29.9200,1.800000
FILLER_7_22,VPWR,li1,16.5600,29.9200,1.800000
FILLER_7_7,VPWR,li1,11.5000,29.9200,1.800000
FILLER_6_121,VPWR,li1,62.1000,29.9200,1.799999
FILLER_6_97,VPWR,li1,51.0600,29.9200,1.799999
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799999
FILLER_6_81,VPWR,li1,43.2400,29.9200,1.799999
FILLER_6_60,VPWR,li1,33.3500,29.9200,1.799999
FILLER_6_58,VPWR,li1,32.6600,29.9200,1.799999
FILLER_6_53,VPWR,li1,30.3600,29.9200,1.799999
FILLER_6_49,VPWR,li1,28.9800,29.9200,1.799999
FILLER_6_26,VPWR,li1,17.9400,29.9200,1.800000
FILLER_6_9,VPWR,li1,9.8900,29.9200,1.800000
FILLER_6_7,VPWR,li1,9.2000,29.9200,1.800000
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799999
FILLER_5_110,VPWR,li1,56.5800,24.4800,1.799999
FILLER_5_106,VPWR,li1,55.2000,24.4800,1.799999
FILLER_5_98,VPWR,li1,51.0600,24.4800,1.799999
FILLER_5_94,VPWR,li1,49.6800,24.4800,1.799999
FILLER_5_67,VPWR,li1,37.2600,24.4800,1.799999
FILLER_5_57,VPWR,li1,32.2000,24.4800,1.799999
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799999
FILLER_5_47,VPWR,li1,27.3700,24.4800,1.799999
FILLER_5_45,VPWR,li1,26.6800,24.4800,1.799999
FILLER_5_41,VPWR,li1,25.3000,24.4800,1.800000
FILLER_4_113,VPWR,li1,60.2600,24.4800,1.799999
FILLER_4_87,VPWR,li1,45.7700,24.4800,1.799999
FILLER_4_85,VPWR,li1,45.0800,24.4800,1.799999
FILLER_4_58,VPWR,li1,32.6600,24.4800,1.799999
FILLER_4_46,VPWR,li1,27.6000,24.4800,1.799999
FILLER_4_20,VPWR,li1,16.5600,24.4800,1.800000
FILLER_4_3,VPWR,li1,8.7400,24.4800,1.800000
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799999
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.799999
FILLER_3_107,VPWR,li1,55.6600,19.0400,1.799999
FILLER_3_68,VPWR,li1,37.0300,19.0400,1.799999
FILLER_3_57,VPWR,li1,32.2000,19.0400,1.800000
FILLER_3_49,VPWR,li1,28.2900,19.0400,1.800000
FILLER_3_39,VPWR,li1,23.6900,19.0400,1.800000
FILLER_3_18,VPWR,li1,14.0300,19.0400,1.800000
FILLER_3_7,VPWR,li1,9.2000,19.0400,1.800000
FILLER_3_3,VPWR,li1,7.8200,19.0400,1.800000
FILLER_2_121,VPWR,li1,61.4100,19.0400,1.799999
FILLER_2_117,VPWR,li1,60.2600,19.0400,1.799999
FILLER_2_105,VPWR,li1,56.5800,19.0400,1.799999
FILLER_2_63,VPWR,li1,34.7300,19.0400,1.799999
FILLER_2_59,VPWR,li1,33.5800,19.0400,1.800000
FILLER_2_29,VPWR,li1,19.3200,19.0400,1.800000
FILLER_2_7,VPWR,li1,8.9700,19.0400,1.800000
FILLER_2_3,VPWR,li1,7.8200,19.0400,1.800000
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_1_109,VPWR,li1,56.1200,13.6000,1.800000
FILLER_1_101,VPWR,li1,53.8200,13.6000,1.800000
FILLER_1_89,VPWR,li1,49.2200,13.6000,1.800000
FILLER_1_77,VPWR,li1,43.7000,13.6000,1.800000
FILLER_1_32,VPWR,li1,21.1600,13.6000,1.800000
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_0_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_0_109,VPWR,li1,56.1200,13.6000,1.800000
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.800000
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.800000
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.800000
FILLER_0_81,VPWR,li1,43.2400,13.6000,1.800000
FILLER_0_77,VPWR,li1,41.8600,13.6000,1.800000
FILLER_0_65,VPWR,li1,38.1800,13.6000,1.800000
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_0_51,VPWR,li1,29.9000,13.6000,1.800000
FILLER_0_41,VPWR,li1,24.6100,13.6000,1.800000
FILLER_0_37,VPWR,li1,23.4600,13.6000,1.800000
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.800000
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.800000
hold39,VPWR,li1,17.9400,24.4800,1.800000
hold38,VPWR,li1,15.1800,46.2400,1.800000
hold37,VPWR,li1,20.7000,13.6000,1.800000
hold36,VPWR,li1,24.8400,57.1200,1.799999
hold35,VPWR,li1,21.6200,19.0400,1.800000
hold34,VPWR,li1,33.5800,13.6000,1.800000
hold33,VPWR,li1,51.9800,24.4800,1.799999
hold32,VPWR,li1,34.9600,24.4800,1.799999
hold31,VPWR,li1,34.0400,40.8000,1.799999
hold30,VPWR,li1,61.1800,35.3600,1.799999
hold29,VPWR,li1,51.0600,35.3600,1.799999
hold28,VPWR,li1,55.6600,35.3600,1.799999
hold27,VPWR,li1,39.5600,51.6800,1.799999
hold26,VPWR,li1,22.0800,40.8000,1.800000
hold25,VPWR,li1,18.4000,40.8000,1.800000
hold24,VPWR,li1,55.6600,24.4800,1.799999
hold23,VPWR,li1,39.1000,40.8000,1.799999
hold22,VPWR,li1,30.3600,24.4800,1.799999
hold21,VPWR,li1,55.2000,40.8000,1.799999
hold20,VPWR,li1,61.1800,35.3600,1.799999
hold19,VPWR,li1,36.8000,35.3600,1.799999
hold18,VPWR,li1,38.6400,24.4800,1.799999
hold17,VPWR,li1,42.3200,24.4800,1.799999
hold16,VPWR,li1,24.8400,24.4800,1.800000
hold15,VPWR,li1,22.0800,29.9200,1.800000
hold14,VPWR,li1,29.4400,35.3600,1.800000
hold13,VPWR,li1,45.0800,46.2400,1.799999
hold12,VPWR,li1,50.6000,51.6800,1.799999
hold11,VPWR,li1,16.1000,57.1200,1.799999
hold10,VPWR,li1,38.1800,51.6800,1.799999
hold9,VPWR,li1,29.4400,51.6800,1.799999
hold8,VPWR,li1,59.3400,51.6800,1.799999
hold7,VPWR,li1,61.1800,46.2400,1.799999
hold6,VPWR,li1,50.1400,57.1200,1.799999
hold5,VPWR,li1,56.5800,57.1200,1.799999
hold4,VPWR,li1,34.0400,57.1200,1.799999
hold3,VPWR,li1,20.7000,68.0000,1.800000
hold2,VPWR,li1,37.7200,68.0000,1.800000
hold1,VPWR,li1,28.9800,68.0000,1.800000
clkload2,VPWR,li1,42.7800,51.6800,1.799999
clkload1,VPWR,li1,42.3200,29.9200,1.799999
clkload0,VPWR,li1,18.8600,29.9200,1.800000
clkbuf_2_3__f_clk_i,VPWR,li1,39.5600,57.1200,1.799999
clkbuf_2_2__f_clk_i,VPWR,li1,22.5400,57.1200,1.800000
clkbuf_2_1__f_clk_i,VPWR,li1,42.7800,24.4800,1.799999
clkbuf_2_0__f_clk_i,VPWR,li1,23.4600,29.9200,1.800000
clkbuf_0_clk_i,VPWR,li1,34.9600,46.2400,1.799999
fanout16,VPWR,li1,62.1000,51.6800,1.799999
fanout15,VPWR,li1,29.9000,57.1200,1.799999
fanout14,VPWR,li1,52.9000,24.4800,1.799999
fanout13,VPWR,li1,29.9000,19.0400,1.800000
fanout12,VPWR,li1,24.3800,51.6800,1.800000
fanout11,VPWR,li1,12.8800,57.1200,1.799999
fanout10,VPWR,li1,27.1400,29.9200,1.800000
fanout9,VPWR,li1,47.3800,57.1200,1.799999
fanout8,VPWR,li1,50.1400,46.2400,1.799999
fanout7,VPWR,li1,42.3200,40.8000,1.799999
output6,VPWR,li1,7.8200,29.9200,1.800000
output5,VPWR,li1,7.8200,29.9200,1.800000
output4,VPWR,li1,7.8200,40.8000,1.800000
input3,VPWR,li1,7.5900,62.5600,1.800000
input2,VPWR,li1,62.3300,19.0400,1.799999
input1,VPWR,li1,7.5900,57.1200,1.799999
TAP_TAPCELL_ROW_22_95,VPWR,li1,57.2700,73.1330,1.800000
TAP_TAPCELL_ROW_22_94,VPWR,li1,44.3900,73.1330,1.800000
TAP_TAPCELL_ROW_22_93,VPWR,li1,31.5100,73.1330,1.800000
TAP_TAPCELL_ROW_22_92,VPWR,li1,18.6300,73.1330,1.800000
TAP_TAPCELL_ROW_21_91,VPWR,li1,57.2700,68.3060,1.800000
TAP_TAPCELL_ROW_21_90,VPWR,li1,31.5100,68.3060,1.800000
TAP_TAPCELL_ROW_20_89,VPWR,li1,44.3900,67.6930,1.800000
TAP_TAPCELL_ROW_20_88,VPWR,li1,18.6300,67.6930,1.800000
TAP_TAPCELL_ROW_19_87,VPWR,li1,57.2700,62.8660,1.800000
TAP_TAPCELL_ROW_19_86,VPWR,li1,31.5100,62.8660,1.800000
TAP_TAPCELL_ROW_18_85,VPWR,li1,44.3900,62.2530,1.800000
TAP_TAPCELL_ROW_18_84,VPWR,li1,18.6300,62.2530,1.800000
TAP_TAPCELL_ROW_17_83,VPWR,li1,57.2700,57.4260,1.799999
TAP_TAPCELL_ROW_17_82,VPWR,li1,31.5100,57.4260,1.799999
TAP_TAPCELL_ROW_16_81,VPWR,li1,44.3900,56.8130,1.799999
TAP_TAPCELL_ROW_16_80,VPWR,li1,18.6300,56.8130,1.800000
TAP_TAPCELL_ROW_15_79,VPWR,li1,57.2700,51.9860,1.799999
TAP_TAPCELL_ROW_15_78,VPWR,li1,31.5100,51.9860,1.799999
TAP_TAPCELL_ROW_14_77,VPWR,li1,44.3900,51.3730,1.799999
TAP_TAPCELL_ROW_14_76,VPWR,li1,18.6300,51.3730,1.800000
TAP_TAPCELL_ROW_13_75,VPWR,li1,57.2700,46.5460,1.799999
TAP_TAPCELL_ROW_13_74,VPWR,li1,31.5100,46.5460,1.799999
TAP_TAPCELL_ROW_12_73,VPWR,li1,44.3900,45.9330,1.799999
TAP_TAPCELL_ROW_12_72,VPWR,li1,18.6300,45.9330,1.800000
TAP_TAPCELL_ROW_11_71,VPWR,li1,57.2700,41.1060,1.799999
TAP_TAPCELL_ROW_11_70,VPWR,li1,31.5100,41.1060,1.799999
TAP_TAPCELL_ROW_10_69,VPWR,li1,44.3900,40.4930,1.799999
TAP_TAPCELL_ROW_10_68,VPWR,li1,18.6300,40.4930,1.800000
TAP_TAPCELL_ROW_9_67,VPWR,li1,57.2700,35.6660,1.799999
TAP_TAPCELL_ROW_9_66,VPWR,li1,31.5100,35.6660,1.799999
TAP_TAPCELL_ROW_8_65,VPWR,li1,44.3900,35.0530,1.799999
TAP_TAPCELL_ROW_8_64,VPWR,li1,18.6300,35.0530,1.800000
TAP_TAPCELL_ROW_7_63,VPWR,li1,57.2700,30.2260,1.799999
TAP_TAPCELL_ROW_7_62,VPWR,li1,31.5100,30.2260,1.799999
TAP_TAPCELL_ROW_6_61,VPWR,li1,44.3900,29.6130,1.799999
TAP_TAPCELL_ROW_6_60,VPWR,li1,18.6300,29.6130,1.800000
TAP_TAPCELL_ROW_5_59,VPWR,li1,57.2700,24.7860,1.799999
TAP_TAPCELL_ROW_5_58,VPWR,li1,31.5100,24.7860,1.799999
TAP_TAPCELL_ROW_4_57,VPWR,li1,44.3900,24.1730,1.799999
TAP_TAPCELL_ROW_4_56,VPWR,li1,18.6300,24.1730,1.800000
TAP_TAPCELL_ROW_3_55,VPWR,li1,57.2700,19.3460,1.799999
TAP_TAPCELL_ROW_3_54,VPWR,li1,31.5100,19.3460,1.800000
TAP_TAPCELL_ROW_2_53,VPWR,li1,44.3900,18.7330,1.799999
TAP_TAPCELL_ROW_2_52,VPWR,li1,18.6300,18.7330,1.800000
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_18_Left_41,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_17_Left_40,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_16_Left_39,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_15_Left_38,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.800000
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.800000
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_22_Right_22,VPWR,li1,63.7100,73.4400,1.800000
PHY_EDGE_ROW_21_Right_21,VPWR,li1,63.7100,68.0000,1.800000
PHY_EDGE_ROW_20_Right_20,VPWR,li1,63.7100,68.0000,1.800000
PHY_EDGE_ROW_19_Right_19,VPWR,li1,63.7100,62.5600,1.800000
PHY_EDGE_ROW_18_Right_18,VPWR,li1,63.7100,62.5600,1.800000
PHY_EDGE_ROW_17_Right_17,VPWR,li1,63.7100,57.1200,1.799999
PHY_EDGE_ROW_16_Right_16,VPWR,li1,63.7100,57.1200,1.799999
PHY_EDGE_ROW_15_Right_15,VPWR,li1,63.7100,51.6800,1.799999
PHY_EDGE_ROW_14_Right_14,VPWR,li1,63.7100,51.6800,1.799999
PHY_EDGE_ROW_13_Right_13,VPWR,li1,63.7100,46.2400,1.799999
PHY_EDGE_ROW_12_Right_12,VPWR,li1,63.7100,46.2400,1.799999
PHY_EDGE_ROW_11_Right_11,VPWR,li1,63.7100,40.8000,1.799999
PHY_EDGE_ROW_10_Right_10,VPWR,li1,63.7100,40.8000,1.799999
PHY_EDGE_ROW_9_Right_9,VPWR,li1,63.7100,35.3600,1.799999
PHY_EDGE_ROW_8_Right_8,VPWR,li1,63.7100,35.3600,1.799999
PHY_EDGE_ROW_7_Right_7,VPWR,li1,63.7100,29.9200,1.799999
PHY_EDGE_ROW_6_Right_6,VPWR,li1,63.7100,29.9200,1.799999
PHY_EDGE_ROW_5_Right_5,VPWR,li1,63.7100,24.4800,1.799999
PHY_EDGE_ROW_4_Right_4,VPWR,li1,63.7100,24.4800,1.799999
PHY_EDGE_ROW_3_Right_3,VPWR,li1,63.7100,19.0400,1.799999
PHY_EDGE_ROW_2_Right_2,VPWR,li1,63.7100,19.0400,1.799999
PHY_EDGE_ROW_1_Right_1,VPWR,li1,63.7100,13.6000,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,63.7100,13.6000,1.800000
_196_,VPWR,li1,38.6400,62.5600,1.800000
_195_,VPWR,li1,57.5000,40.8000,1.799999
_194_,VPWR,li1,44.6200,51.6800,1.799999
_193_,VPWR,li1,25.7600,46.2400,1.799999
_192_,VPWR,li1,11.5000,51.6800,1.800000
_191_,VPWR,li1,17.4800,68.0000,1.800000
_190_,VPWR,li1,11.9600,68.0000,1.800000
_189_,VPWR,li1,12.8800,62.5600,1.800000
_188_,VPWR,li1,34.0400,62.5600,1.800000
_187_,VPWR,li1,11.5000,13.6000,1.800000
_186_,VPWR,li1,11.5000,24.4800,1.800000
_185_,VPWR,li1,11.5000,35.3600,1.800000
_184_,VPWR,li1,13.8000,19.0400,1.800000
_183_,VPWR,li1,18.8600,19.0400,1.800000
_182_,VPWR,li1,13.8000,40.8000,1.800000
_181_,VPWR,li1,29.9000,68.0000,1.800000
_180_,VPWR,li1,28.0600,19.0400,1.800000
_179_,VPWR,li1,26.6800,13.6000,1.800000
_178_,VPWR,li1,23.0000,35.3600,1.800000
_177_,VPWR,li1,39.5600,19.0400,1.799999
_176_,VPWR,li1,36.3400,13.6000,1.800000
_175_,VPWR,li1,30.3600,35.3600,1.800000
_174_,VPWR,li1,50.1400,19.0400,1.799999
_173_,VPWR,li1,49.2200,19.0400,1.799999
_172_,VPWR,li1,36.3400,35.3600,1.799999
_171_,VPWR,li1,23.4600,62.5600,1.800000
_170_,VPWR,li1,56.5800,29.9200,1.799999
_169_,VPWR,li1,49.2200,35.3600,1.799999
_168_,VPWR,li1,26.6800,46.2400,1.799999
_167_,VPWR,li1,57.5000,51.6800,1.799999
_166_,VPWR,li1,50.1400,57.1200,1.799999
_165_,VPWR,li1,33.1200,51.6800,1.799999
_164_,VPWR,li1,23.6900,62.5600,1.800000
_163_,VPWR,li1,18.4000,51.6800,1.800000
