Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_8_93,VPWR,li1,48.7600,35.3600,1.799999
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.799999
FILLER_8_62,VPWR,li1,34.2700,35.3600,1.799999
FILLER_8_60,VPWR,li1,33.5800,35.3600,1.799999
FILLER_8_39,VPWR,li1,23.6900,35.3600,1.800000
FILLER_8_29,VPWR,li1,19.0900,35.3600,1.800000
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_8_9,VPWR,li1,9.8900,35.3600,1.800000
FILLER_8_7,VPWR,li1,9.2000,35.3600,1.800000
FILLER_8_3,VPWR,li1,7.8200,35.3600,1.800000
FILLER_7_156,VPWR,li1,77.5100,29.9200,1.799998
FILLER_7_154,VPWR,li1,76.8200,29.9200,1.799998
FILLER_7_150,VPWR,li1,75.4400,29.9200,1.799998
FILLER_7_125,VPWR,li1,63.4800,29.9200,1.799998
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.799998
FILLER_7_83,VPWR,li1,45.5400,29.9200,1.799999
FILLER_7_64,VPWR,li1,35.4200,29.9200,1.799999
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799999
FILLER_7_51,VPWR,li1,29.9000,29.9200,1.799999
FILLER_7_22,VPWR,li1,15.8700,29.9200,1.799999
FILLER_7_11,VPWR,li1,11.0400,29.9200,1.799999
FILLER_7_3,VPWR,li1,8.7400,29.9200,1.799999
FILLER_6_149,VPWR,li1,75.9000,29.9200,1.799998
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.799998
FILLER_6_137,VPWR,li1,69.0000,29.9200,1.799998
FILLER_6_93,VPWR,li1,48.7600,29.9200,1.799998
FILLER_6_85,VPWR,li1,46.4600,29.9200,1.799999
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799999
FILLER_6_81,VPWR,li1,43.2400,29.9200,1.799999
FILLER_6_70,VPWR,li1,39.5600,29.9200,1.799999
FILLER_6_7,VPWR,li1,8.9700,29.9200,1.799999
FILLER_6_3,VPWR,li1,7.8200,29.9200,1.799999
FILLER_5_156,VPWR,li1,77.5100,24.4800,1.799998
FILLER_5_83,VPWR,li1,43.9300,24.4800,1.799998
FILLER_5_77,VPWR,li1,41.4000,24.4800,1.799999
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799999
FILLER_5_46,VPWR,li1,27.6000,24.4800,1.799999
FILLER_5_34,VPWR,li1,23.9200,24.4800,1.799999
FILLER_5_21,VPWR,li1,15.6400,24.4800,1.800000
FILLER_5_17,VPWR,li1,14.2600,24.4800,1.800000
FILLER_5_11,VPWR,li1,10.8100,24.4800,1.800000
FILLER_5_3,VPWR,li1,8.7400,24.4800,1.800000
FILLER_4_156,VPWR,li1,77.5100,24.4800,1.799998
FILLER_4_100,VPWR,li1,51.7500,24.4800,1.799998
FILLER_4_96,VPWR,li1,49.9100,24.4800,1.799998
FILLER_4_92,VPWR,li1,48.7600,24.4800,1.799998
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799998
FILLER_4_69,VPWR,li1,37.4900,24.4800,1.799999
FILLER_4_67,VPWR,li1,36.8000,24.4800,1.799999
FILLER_4_57,VPWR,li1,31.9700,24.4800,1.799999
FILLER_4_49,VPWR,li1,29.9000,24.4800,1.799999
FILLER_4_31,VPWR,li1,20.0100,24.4800,1.800000
FILLER_4_29,VPWR,li1,19.3200,24.4800,1.800000
FILLER_4_26,VPWR,li1,17.9400,24.4800,1.800000
FILLER_4_7,VPWR,li1,9.2000,24.4800,1.800000
FILLER_4_3,VPWR,li1,7.8200,24.4800,1.800000
FILLER_3_113,VPWR,li1,57.7300,19.0400,1.799999
FILLER_3_110,VPWR,li1,56.5800,19.0400,1.799999
FILLER_3_97,VPWR,li1,50.3700,19.0400,1.799999
FILLER_3_76,VPWR,li1,40.7100,19.0400,1.799999
FILLER_3_52,VPWR,li1,30.3600,19.0400,1.799999
FILLER_3_3,VPWR,li1,7.1300,19.0400,1.800000
FILLER_2_155,VPWR,li1,77.2800,19.0400,1.799998
FILLER_2_147,VPWR,li1,73.6000,19.0400,1.799998
FILLER_2_127,VPWR,li1,64.1700,19.0400,1.799998
FILLER_2_85,VPWR,li1,45.0800,19.0400,1.799999
FILLER_2_73,VPWR,li1,39.3300,19.0400,1.799999
FILLER_2_29,VPWR,li1,19.7800,19.0400,1.800000
FILLER_2_24,VPWR,li1,17.4800,19.0400,1.800000
FILLER_2_3,VPWR,li1,7.1300,19.0400,1.800000
FILLER_1_153,VPWR,li1,76.8200,13.6000,1.799999
FILLER_1_129,VPWR,li1,65.0900,13.6000,1.799999
FILLER_1_125,VPWR,li1,63.9400,13.6000,1.799999
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799999
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799999
FILLER_1_103,VPWR,li1,54.7400,13.6000,1.799999
FILLER_1_77,VPWR,li1,41.4000,13.6000,1.800000
FILLER_1_47,VPWR,li1,27.3700,13.6000,1.800000
FILLER_1_45,VPWR,li1,26.6800,13.6000,1.800000
FILLER_1_41,VPWR,li1,25.3000,13.6000,1.800000
FILLER_1_20,VPWR,li1,14.9500,13.6000,1.800000
FILLER_1_18,VPWR,li1,14.2600,13.6000,1.800000
FILLER_1_6,VPWR,li1,11.0400,13.6000,1.800000
FILLER_0_153,VPWR,li1,76.8200,13.6000,1.799999
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799999
FILLER_0_139,VPWR,li1,69.6900,13.6000,1.799999
FILLER_0_137,VPWR,li1,69.0000,13.6000,1.799999
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799999
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799999
FILLER_0_111,VPWR,li1,56.8100,13.6000,1.799999
FILLER_0_109,VPWR,li1,56.1200,13.6000,1.799999
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799999
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799999
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.799999
FILLER_0_78,VPWR,li1,41.8600,13.6000,1.800000
FILLER_0_70,VPWR,li1,39.5600,13.6000,1.800000
FILLER_0_65,VPWR,li1,35.6500,13.6000,1.800000
FILLER_0_57,VPWR,li1,33.5800,13.6000,1.800000
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_0_37,VPWR,li1,25.3000,13.6000,1.800000
FILLER_0_24,VPWR,li1,17.4800,13.6000,1.800000
FILLER_0_3,VPWR,li1,7.1300,13.6000,1.800000
hold51,VPWR,li1,72.2200,24.4800,1.799998
hold50,VPWR,li1,75.9000,19.0400,1.799998
hold49,VPWR,li1,46.0000,24.4800,1.799998
hold48,VPWR,li1,16.1000,35.3600,1.800000
hold47,VPWR,li1,17.9400,29.9200,1.799999
hold46,VPWR,li1,39.5600,24.4800,1.799999
hold45,VPWR,li1,50.6000,51.6800,1.799998
hold44,VPWR,li1,26.2200,40.8000,1.799999
hold43,VPWR,li1,29.4400,35.3600,1.799999
hold42,VPWR,li1,25.3000,73.4400,1.800000
hold41,VPWR,li1,22.0800,57.1200,1.800000
hold40,VPWR,li1,27.1400,51.6800,1.799999
hold39,VPWR,li1,16.5600,46.2400,1.800000
hold38,VPWR,li1,43.7000,57.1200,1.799999
hold37,VPWR,li1,20.7000,57.1200,1.800000
hold36,VPWR,li1,30.3600,62.5600,1.799999
hold35,VPWR,li1,11.5000,46.2400,1.800000
hold34,VPWR,li1,18.4000,40.8000,1.800000
hold33,VPWR,li1,20.7000,73.4400,1.800000
hold32,VPWR,li1,11.9600,62.5600,1.800000
hold31,VPWR,li1,17.0200,57.1200,1.800000
hold30,VPWR,li1,45.0800,68.0000,1.799999
hold29,VPWR,li1,49.6800,68.0000,1.799999
hold28,VPWR,li1,49.6800,62.5600,1.799999
hold27,VPWR,li1,56.5800,57.1200,1.799999
hold26,VPWR,li1,40.9400,51.6800,1.799999
hold25,VPWR,li1,37.2600,46.2400,1.799999
hold24,VPWR,li1,54.7400,40.8000,1.799999
hold23,VPWR,li1,59.3400,40.8000,1.799999
hold22,VPWR,li1,46.4600,35.3600,1.799999
hold21,VPWR,li1,41.8600,29.9200,1.799999
hold20,VPWR,li1,29.4400,40.8000,1.799999
hold19,VPWR,li1,26.2200,24.4800,1.799999
hold18,VPWR,li1,17.9400,24.4800,1.800000
hold17,VPWR,li1,59.3400,51.6800,1.799998
hold16,VPWR,li1,68.5400,46.2400,1.799999
hold15,VPWR,li1,59.3400,62.5600,1.799999
hold14,VPWR,li1,11.5000,24.4800,1.800000
hold13,VPWR,li1,59.3400,29.9200,1.799998
hold12,VPWR,li1,41.8600,68.0000,1.799999
hold11,VPWR,li1,27.1400,68.0000,1.800000
hold10,VPWR,li1,33.5800,68.0000,1.799999
hold9,VPWR,li1,63.4800,51.6800,1.799998
hold8,VPWR,li1,67.1600,51.6800,1.799998
hold7,VPWR,li1,52.9000,73.4400,1.800000
hold6,VPWR,li1,59.3400,68.0000,1.799999
hold5,VPWR,li1,65.3200,57.1200,1.799999
hold4,VPWR,li1,69.0000,57.1200,1.799999
hold3,VPWR,li1,29.4400,13.6000,1.800000
hold2,VPWR,li1,27.6000,19.0400,1.799999
hold1,VPWR,li1,20.7000,13.6000,1.800000
clkload2,VPWR,li1,53.3600,51.6800,1.799998
clkload1,VPWR,li1,57.5000,29.9200,1.799998
clkload0,VPWR,li1,18.8600,51.6800,1.799999
clkbuf_2_3__f_clk_i,VPWR,li1,52.4400,51.6800,1.799998
clkbuf_2_2__f_clk_i,VPWR,li1,52.4400,24.4800,1.799998
clkbuf_2_1__f_clk_i,VPWR,li1,24.8400,51.6800,1.799999
clkbuf_2_0__f_clk_i,VPWR,li1,24.3800,29.9200,1.799999
clkbuf_0_clk_i,VPWR,li1,39.5600,40.8000,1.799999
fanout19,VPWR,li1,17.4800,62.5600,1.800000
fanout18,VPWR,li1,47.3800,73.4400,1.800000
fanout17,VPWR,li1,71.7600,46.2400,1.799999
fanout16,VPWR,li1,15.1800,62.5600,1.800000
fanout15,VPWR,li1,26.6800,40.8000,1.799999
fanout14,VPWR,li1,21.6200,40.8000,1.800000
fanout13,VPWR,li1,59.8000,68.0000,1.799999
fanout12,VPWR,li1,36.8000,29.9200,1.799999
fanout11,VPWR,li1,34.9600,29.9200,1.799999
fanout10,VPWR,li1,32.6600,19.0400,1.799999
fanout9,VPWR,li1,42.7800,51.6800,1.799998
fanout8,VPWR,li1,28.9800,57.1200,1.799999
fanout7,VPWR,li1,39.1000,19.0400,1.799999
output6,VPWR,li1,15.1800,40.8000,1.799999
output5,VPWR,li1,7.8200,40.8000,1.799999
output4,VPWR,li1,36.8000,13.6000,1.800000
input3,VPWR,li1,7.5900,13.6000,1.800000
input2,VPWR,li1,7.5900,68.0000,1.800000
input1,VPWR,li1,43.0100,13.6000,1.800000
TAP_TAPCELL_ROW_22_107,VPWR,li1,70.1500,73.1330,1.800000
TAP_TAPCELL_ROW_22_106,VPWR,li1,57.2700,73.1330,1.800000
TAP_TAPCELL_ROW_22_105,VPWR,li1,44.3900,73.1330,1.800000
TAP_TAPCELL_ROW_22_104,VPWR,li1,31.5100,73.1330,1.800000
TAP_TAPCELL_ROW_22_103,VPWR,li1,18.6300,73.1330,1.800000
TAP_TAPCELL_ROW_21_102,VPWR,li1,57.2700,68.3060,1.799999
TAP_TAPCELL_ROW_21_101,VPWR,li1,31.5100,68.3060,1.799999
TAP_TAPCELL_ROW_20_100,VPWR,li1,70.1500,67.6930,1.799999
TAP_TAPCELL_ROW_20_99,VPWR,li1,44.3900,67.6930,1.799999
TAP_TAPCELL_ROW_20_98,VPWR,li1,18.6300,67.6930,1.800000
TAP_TAPCELL_ROW_19_97,VPWR,li1,57.2700,62.8660,1.799999
TAP_TAPCELL_ROW_19_96,VPWR,li1,31.5100,62.8660,1.799999
TAP_TAPCELL_ROW_18_95,VPWR,li1,70.1500,62.2530,1.799999
TAP_TAPCELL_ROW_18_94,VPWR,li1,44.3900,62.2530,1.799999
TAP_TAPCELL_ROW_18_93,VPWR,li1,18.6300,62.2530,1.800000
TAP_TAPCELL_ROW_17_92,VPWR,li1,57.2700,57.4260,1.799999
TAP_TAPCELL_ROW_17_91,VPWR,li1,31.5100,57.4260,1.799999
TAP_TAPCELL_ROW_16_90,VPWR,li1,70.1500,56.8130,1.799999
TAP_TAPCELL_ROW_16_89,VPWR,li1,44.3900,56.8130,1.799999
TAP_TAPCELL_ROW_16_88,VPWR,li1,18.6300,56.8130,1.800000
TAP_TAPCELL_ROW_15_87,VPWR,li1,57.2700,51.9860,1.799998
TAP_TAPCELL_ROW_15_86,VPWR,li1,31.5100,51.9860,1.799999
TAP_TAPCELL_ROW_14_85,VPWR,li1,70.1500,51.3730,1.799998
TAP_TAPCELL_ROW_14_84,VPWR,li1,44.3900,51.3730,1.799998
TAP_TAPCELL_ROW_14_83,VPWR,li1,18.6300,51.3730,1.799999
TAP_TAPCELL_ROW_13_82,VPWR,li1,57.2700,46.5460,1.799999
TAP_TAPCELL_ROW_13_81,VPWR,li1,31.5100,46.5460,1.799999
TAP_TAPCELL_ROW_12_80,VPWR,li1,70.1500,45.9330,1.799999
TAP_TAPCELL_ROW_12_79,VPWR,li1,44.3900,45.9330,1.799999
TAP_TAPCELL_ROW_12_78,VPWR,li1,18.6300,45.9330,1.800000
TAP_TAPCELL_ROW_11_77,VPWR,li1,57.2700,41.1060,1.799999
TAP_TAPCELL_ROW_11_76,VPWR,li1,31.5100,41.1060,1.799999
TAP_TAPCELL_ROW_10_75,VPWR,li1,70.1500,40.4930,1.799999
TAP_TAPCELL_ROW_10_74,VPWR,li1,44.3900,40.4930,1.799999
TAP_TAPCELL_ROW_10_73,VPWR,li1,18.6300,40.4930,1.800000
TAP_TAPCELL_ROW_9_72,VPWR,li1,57.2700,35.6660,1.799999
TAP_TAPCELL_ROW_9_71,VPWR,li1,31.5100,35.6660,1.799999
TAP_TAPCELL_ROW_8_70,VPWR,li1,70.1500,35.0530,1.799999
TAP_TAPCELL_ROW_8_69,VPWR,li1,44.3900,35.0530,1.799999
TAP_TAPCELL_ROW_8_68,VPWR,li1,18.6300,35.0530,1.800000
TAP_TAPCELL_ROW_7_67,VPWR,li1,57.2700,30.2260,1.799998
TAP_TAPCELL_ROW_7_66,VPWR,li1,31.5100,30.2260,1.799999
TAP_TAPCELL_ROW_6_65,VPWR,li1,70.1500,29.6130,1.799998
TAP_TAPCELL_ROW_6_64,VPWR,li1,44.3900,29.6130,1.799999
TAP_TAPCELL_ROW_6_63,VPWR,li1,18.6300,29.6130,1.799999
TAP_TAPCELL_ROW_5_62,VPWR,li1,57.2700,24.7860,1.799998
TAP_TAPCELL_ROW_5_61,VPWR,li1,31.5100,24.7860,1.799999
TAP_TAPCELL_ROW_4_60,VPWR,li1,70.1500,24.1730,1.799998
TAP_TAPCELL_ROW_4_59,VPWR,li1,44.3900,24.1730,1.799998
TAP_TAPCELL_ROW_4_58,VPWR,li1,18.6300,24.1730,1.800000
TAP_TAPCELL_ROW_3_57,VPWR,li1,57.2700,19.3460,1.799999
TAP_TAPCELL_ROW_3_56,VPWR,li1,31.5100,19.3460,1.799999
TAP_TAPCELL_ROW_2_55,VPWR,li1,70.1500,18.7330,1.799998
TAP_TAPCELL_ROW_2_54,VPWR,li1,44.3900,18.7330,1.799999
TAP_TAPCELL_ROW_2_53,VPWR,li1,18.6300,18.7330,1.800000
TAP_TAPCELL_ROW_1_52,VPWR,li1,57.2700,13.9060,1.799999
TAP_TAPCELL_ROW_1_51,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_50,VPWR,li1,70.1500,13.2930,1.799999
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.799999
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.799999
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.800000
